Name,Count
Guilty Gear X: Advance Edition,1
Mobile Suit Gundam: Gundam vs. Zeta Gundam,1
So Blonde,1
Zoo Tycoon: Complete Collection,1
Toriko: Gourmet Battle!,1
Worldwide Soccer,1
Koisuru Otome to Shugo no Tate: The Shield of AIGIS,1
Melty Blood: Actress Again,1
Izuna 2: The Unemployed Ninja Returns,1
Tale of a Hero,1
Mercury Meltdown,1
Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!,1
Let's Play Flight Attendant,1
Dance Sensation!,1
Binary Star,1
Dig Dug: Digging Strike,1
Lord of Magna: Maiden Heaven,1
Dragon Rage,1
Mahouka Koukou no Rettousei: Out of Order,1
Akai Ito DS,1
PoPoLoCrois,1
Magi: Aratanaru Sekai,1
Crazy Chicken: Pharaoh's Treasure,1
Strongest Tokyo University Shogi DS,1
Metal Max 4: Gekkou no Diva,1
Zendoku,1
Splat Renegade Paintball,1
Jewel Legends: Tree of Life,1
Trapt,1
Doraemon: Nobita no Uchuu Eiyuuki,1
Jacqueline Wilson's Tracy Beaker: The Game,1
Tenchi Muyou! Ryoukouki Gokuraku,1
Knight's Apprentice: Memorick's Adventures,1
Saint,1
Broken Sword: The Shadow of the Templars,1
Hi Hi Puffy AmiYumi: Kaznapped,1
3D Lemmings,1
SingStar Mallorca Party,1
Natsuiro no Sunadokei,1
Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,1
Casper's Scare School: Classroom Capers,1
Moujuutsukai to Oujisama Portable,1
Dreamer Series: Babysitter,1
The Witcher,1
Summon Night 2,1
Nazotoki Battle Tore! Densetsu no Makyuu o Fukkatsu Saseyo!,1
DropCast,1
Playmobil Knights,1
Hagane no Renkinjutsushi - Fullmetal Alchemist: Yakusoku no Hi e,1
Super Robot Wars OG Saga Masou Kishin F: Coffin of the End,1
Crazy Chicken Tales,1
Warriors of the Lost Empire,1
Dreamer Series: Zoo Keeper,1
Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable,1
Fullmetal Alchemist: Prince of the Dawn,1
Kirarin * Revolution: Minna de Odorou Furi Furi Debut!,1
PenPen TriIceLon,1
Tennis no Oji-Sama: Driving Smash! Side King,1
Kurupoto Cool Cool Stars,1
Shinkyoku Soukai Polyphonica,1
Minna no DS Seminar: Kanpeki Eitango Ryoku,1
Metal Gear Solid: Social Ops,1
Coded Arms: Contagion,1
Call of Cthulhu: Dark Corners of the Earth,1
Mobile Suit Gundam 00: Gundam Meisters,1
Kuon,1
Kannou Mukashi Banashi Portable,1
Big Bang Mini,1
Disney's Kim Possible: Global Gemini,1
S.T.A.L.K.E.R.: Call of Pripyat,1
Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,1
Shining Force Feather,1
Hisshou Pachinko*Pachi-Slot Kouryaku Series Portable Vol. 1: Shinseiki Evangelion - Tamashii no Kiseki,1
Imagine: Cheerleader,1
Nakayoshi All-Stars: Mezase Gakuen Idol,1
Chou Soujuu Mecha MG,1
EverQuest II: Destiny of Velious,1
Geon Cube,1
Gaist Crusher God,1
Killer Loop,1
Ultraman Fighting Evolution 3,1
Pheasants Forever Wingshooter,1
Galaxy Angel II: Eigou Kaiki no Koku,1
Power Pro Success Legends,1
I Love Beauty: Hollywood Makeover,1
Genroh,1
Foster's Home for Imaginary Friends: Imagination Invaders,1
Gun Showdown,1
Otome wa Oanesama Boku ni Koi Shiteru Portable,1
Rondo of Swords (jp sales),1
The Eye of Judgment: Legends,1
Tokyo Xtreme Racer Advance,1
Taishou Moebius Line Vitable,1
Smile PreCure! Let's Go! Marchen World,1
Prinny: Can I Really Be The Hero? (US sales),1
Worms Blast,1
Star Soldier: Vanishing Earth,1
Iron Phoenix,1
Mike Piazza's Strike Zone,1
Virtual Chess 64,1
Olympic Hockey 98,1
Top Gear Hyper-Bike,1
D.C. II P.S.: Da Capo II Plus Situation,1
Eigo de Tabisuru: Little Charo,1
Flipnic: Ultimate Pinball,1
Legend: Hand of God,1
Rurouni Kenshin: Meiji Kenyaku Romantan - Kansen,1
Jam Sessions: Sing and Play Guitar (jp sales),1
Raw Danger! (JP sales),1
Motto! SoniComi,1
Thunder Force VI,1
Nights of Azure,1
Happiness! De-Lucks,1
Lost Kingdoms II,1
Mount & Blade,1
Tsugunai: Atonement,1
Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,1
Zero Divide,1
Happy Dance Collection,1
Men in Black The Series: Crashdown,1
Kamen Rider Kabuto,1
Bleach: Blade Battlers 2nd,1
Doki Majo Plus,1
Wantame Fortune Channel,1
Titan Quest,1
Katekyoo Hitman Reborn! DS Flame Rumble X - Mirai Chou-Bakuhatsu!!,1
Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,1
Space Hulk,1
Senritsu no Stratus,1
Chaos Rings III,1
Mobile Ops: The One Year War,1
G1 Jockey 2,1
Eureka Seven Vol. 2: The New Vision,1
Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,1
Blade Dancer: Lineage of Light,1
Love Once: Mermaid's Tears,1
Mata Hari: Betrayal is only a Kiss Away,1
Eikan wa Kimini 2002: Koshien no Kodou,1
Animorphs: Shattered Reality,1
Zone of the Enders: The Fist of Mars,1
Fuun Shinsengumi Bakumatsuden Portable,1
Dungeon Keeper 2,1
Rally Championship,1
The Settlers IV,1
Kaite Shabette Hajimeyou! Monster Farm DS,1
Angelique Trois,1
Moto Racer Advance,1
Ski Region Simulator,1
The Lost Chronicles of Zerzura,1
Starwinder: The Ultimate Space Race,1
Toaru Kagaku no Chou Denjihou,1
Duel Masters: Shadow of the Code,1
Doraemon 4: Nobita to Toki no Okoku,1
Jissen Pachinko Hisshouhou! CR Sakura Taisen,1
PachiPara 3D,1
Roogoo Twisted Towers,1
Kid Fit Island Resort,1
Gintama no Sugoroku,1
Army Men: Air Combat - The Elite Missions,1
The Mysterious Case of Dr. Jekyll and Mr. Hyde,1
Dino Pets,1
Scrabble Blast!,1
Gothic 3,1
Tom Clancy's Rainbow Six: Critical Hour,1
Girls RPG: Cinderellife,1
"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 11: Shinseiki Evangelion - Magokoro o, Kimi ni",1
Freedom Wings,1
Doki-Doki Universe,1
Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,1
Broken Sword II: The Smoking Mirror,1
Point Blank DS (US sales),1
Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,1
Zillions of Enemy X: Zetsukai no Crusade,1
Dream Chronicles,1
Interplay Sports Baseball 2000,1
Katekyoo Hitman Reborn! DS Flame Rumble XX - Kessen! Shin 6 Chouka,1
"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",1
Nanostray,1
Really? Really! DS,1
Gakuen Hetalia,1
Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,1
Broken Helix,1
Honeycomb Beat,1
Pop'n TwinBee: Rainbow Bell Adventure,1
Nendoroid Generation,1
Daiya no Kuni no Alice: Wonderful Mirror World,1
Tanjou S Debut,1
Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,1
Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World,1
Jewel Master: Cradle of Persia,1
Racing Gears Advance,1
Call of Duty: The War Collection,1
Touch Detective 3: Does Funghi Dream of Bananas?,1
Quiz! Hexagon II,1
Period Cube: Torikago no Amadeus,1
Adventures of Lolo,1
Policenauts,1
Tringo,1
Killing Zone,1
G-Police: Weapons of Justice,1
PachiPara 15: Super Umi Monogatari in Okinawa 2,1
Emblem of Gundam,1
Gegege no Kitarou: Youkai Daigekisen,1
Backyard Skateboarding 2006,1
S.T.A.L.K.E.R.: Shadow of Chernobyl,1
Petz Bunnyz Bunch,1
Winx Club: Mission Enchantix,1
Hajime no Ippo Portable: Victorious Spirits,1
CMT Presents: Karaoke Revolution Country,1
Mana Khemia: Alchemists of Al-Revis,1
Katekyoo Hitman Reborn! DS: Flame Rumble Mukuro Kyoushuu,1
Burning Rangers,1
Full House Kiss 2,1
Aquarium by DS,1
Noddy in Toyland,1
Maximum Capacity: Hotel Giant,1
Scurge: Hive,1
Minna no Sukkiri,1
Sumikko Gurashi: Mura o Tsukurundesu,1
Musou Tourou,1
Vampire Rain: Altered Species,1
Jumble Madness,1
Real Bout Garou Densetsu Special: Dominated Mind,1
Sengoku Otome: Legend Battle,1
Yomawari,1
World Championship Athletics,1
Real Soccer 2009,1
Pucca Power Up,1
The Sims 2: University,1
Teenage Mutant Ninja Turtles II: Back from the Sewers,1
Generation of Chaos,1
Shippuu Mahou Daisakusen: Kingdom-Grandprix,1
Tom Clancy's Ghost Recon: Advanced Warfighter,1
Flip's Twisted World,1
Elven Legacy,1
Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,1
Vitamin X to Z,1
Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,1
Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+,1
Shin Sangoku Musou Online: Souten Ranbu,1
Bakemonogatari Portable,1
Bejeweled 2 Deluxe,1
Battle Spirits: Digital Starter,1
"Roswell Conspiracies: Aliens, Myths & Legends",1
Just Sing! Vol. 2,1
Tokyo Friend Park II DS,1
Payout Poker & Casino,1
Dark Arena,1
Crushed Baseball,1
Shin Fortune Quest: Sokutaku no Kishi,1
Angelique Duet,1
Wangan Midnight Portable,1
Nobunaga's Ambition (3DS),1
Praetorians,1
Cross Ange: Tenshi to Ryuu no Rondo tr.,1
Boktai 2: Solar Boy Django,1
Bunmei Kaika: Aoiza Ibunroku Saien,1
Sekai no Gohan Shaberu! DS Oryouri Navi,1
Canvas 2,1
Phoenix Wright: Revived Turnabout,1
Operation Flashpoint: Elite,1
Memories Off: Sorekara Again,1
Yes! PreCure 5,1
World Championship Spelling,1
Tsukigime Ranko's Longest Day,1
Assault Rigs,1
World Trigger: Borderless Mission,1
Millipede / Super Breakout / Lunar Lander,1
Bakumatsu Rock,1
Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,1
Kenka Bancho Otome,1
Family Jockey,1
Virtua Fighter CG Portrait Series Vol.6: Lau Chan,1
Cheer We Go!,1
IL-2 Sturmovik: 1946,1
Saenai Kanojo no Sodatekata: Blessing Flowers,1
Jerry Rice and Nitus' Dog Football,1
TOCA Race Driver 2,1
B's-LOG Party♪,1
Groovin' Blocks,1
Monster Trux Arenas: Special Edition,1
Doko Demo Issho: Let's Gakkou!,1
Justice League: Chronicles,1
AMF Xtreme Bowling,1
Gardening Guide: How to get Green Fingers,1
R.B.I. Baseball 2016,1
Aa Megami-samaa,1
Spy Fiction,1
Bomberman Fantasy Race,1
Sonic the Hedgehog 2 (8-bit),1
Minna ga Shuyaku no NHK Kouhaku Quiz Kassen,1
Carnage Heart EXA,1
Hanayori Danshi: Koi Seyo Onago,1
Tropico 4: Modern Times,1
Europa Universalis III Complete,1
Bugriders: The Race of Kings,1
D.C.F.S.: Da Capo Four Seasons,1
Dead Head Fred,1
M&M's Beach Party,1
Bust-A-Move,1
The King of Fighters 2000,1
Chou Gekijoban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,1
Grand Slam,1
Daito Giken Koushiki Pachi-Slot Simulator: Shake II,1
Trollz: Hair Affair!,1
Growlanser,1
I.Q. Remix+: Intelligent Qube,1
Mana Khemia: Alchemists of Al-Revis (JP sales),1
Thunder Alley,1
Super Robot Monkey Team: Game Boy Advance Video Volume 1,1
City Life: World Edition,1
Yager,1
World Fantasista,1
Inspector Gadget: Gadget's Crazy Maze,1
Double Dragon Advance,1
Bleach: Soul Carnival,1
Double Sequence: The Q-Virus Invasion,1
Garou Densetsu 3: Road to the Final Victory,1
Kuusen II,1
Black Jack vs. Matsudajun,1
Brave Story: New Traveller (jp sales),1
Cross Channel: In Memory of All People,1
Hero Bank 2,1
The Misadventures of Tron Bonne,1
Bomberman Story DS,1
Tokyo Ghoul: Jail,1
Dynasty Warriors: Eiketsuden,1
Arcana Famiglia: La storia della Aracana Famiglia,1
March of the Penguins,1
Hiiro no Kakera DS,1
Mahjong 3D: Warriors of the Emperor,1
Hakuouki: Bakumatsu Musou Roku,1
Ford Bold Moves Street Racing,1
Lux-Pain,1
Night Wizard the Video Game: Denial of the World,1
The Berenstain Bears and the Spooky Old Tree,1
To Love-Ru Trouble Darkness: Battle Ecstasy,1
Mike Tyson Heavyweight Boxing,1
Clannad: Mitsumi Mamoru Sakamichi de - Joukan,1
Rimo-Cocoron,1
Big Air Freestyle,1
Victory Spike,1
Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,1
Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX,1
Fishdom 2 Deluxe,1
Rapala Trophies,1
Art of Fighting Anthology,1
The King of Fighters 2002: Unlimited Match,1
Supermodel Makeover by Lauren Luke,1
Summon Night Craft Sword Monogatari: Hajimari no Ishi,1
Sotsugyou II: Neo Generation,1
Peter Pan in Disney's Return to Never Land,1
Danny Phantom: Urban Jungle,1
National Geographic Panda (US sales),1
Carmageddon: Max Damage,1
Sengoku Efuda Yuugi: Hototogisu Ran,1
Ferrari Challenge Trofeo Pirelli Deluxe,1
Game no Kanzume Vol 1,1
Short Track Racing: Trading Paint,1
Nora to Koku no Koubou: Kiri no Mori no Majo,1
Nyaruko-San: Nafushigatai Game no You na Mono,1
Kimi ni Todoke: Tsutaeru Kimochi,1
Xenosaga I·II,1
Hakuouki SSL: Sweet School Life,1
Nanda's Island,1
LEGO Friends,1
SimCity Societies,1
New Interpretation Stranger of Sword City,1
Choro Q 64 2: Hacha Mecha Grand Prix Race,1
Nazo Waku Yakata: Oto no Ma ni Ma ni,1
Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,1
Pool Hall Pro,1
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,1
Looney Tunes: Cartoon Conductor,1
Dai Senryaku VII: Modern Military Tactics,1
Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,1
Myself; Yourself,1
Black & White,1
Great Battle Full Blast,1
Rengoku II:  The Stairway To H.E.A.V.E.N.,1
Sherlock Holmes: Secret of The Silver Earring,1
Jewel Quest Mysteries 2: Trail of the Midnight Heart,1
Fashion Week Jr. Designer,1
Teddy Together,1
Pony Luv,1
Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,1
Amnesia,1
Myth Makers: Trixie in Toyland,1
Strike Witches 2: Iyasu Naosu Punipunisuru,1
Omega Quintet,1
Company of Heroes: Tales of Valor,1
The Cube,1
Lise no Atelier: Ordre no Renkinjutsushi,1
Emergency Room: Real Life Rescues,1
Jissen Pachislot Hisshouhou! Hokuto no Ken DS,1
Pocket Pool,1
Duke Nukem Trilogy: Critical Mass,1
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,1
Port Royale 2,1
The Sims Deluxe,1
Dream Dancer,1
Legoland,1
Tennis Masters Series 2003,1
Platinum Sudoku,1
Bloody Roar Extreme,1
Hana to Ikimo no Rittai Zukan,1
Demigod,1
Bunmei Haruka: Aoiza Ibunroku,1
Shorts,1
Bus Simulator 16,1
Doki Doki! PreCure Narikiri Life!,1
Gravity Falls: Legend of the Gnome Gemulets,1
12Riven: The Psi-Climinal of Integral,1
Paws & Claws: Regal Resort,1
Homeworld Remastered Collection,1
Naruto Shippuden: Ultimate Ninja Storm Collection,1
Horses 3D,1
Sonic PC Collection,1
Shukufuku no Campanella Portable,1
Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen,1
Lionel Trains: On Track,1
Imperial Glory,1
Ken to Mahou to Gakuen Mono. 2G,1
Dark Half,1
B.L.U.E.: Legend of Water,1
Kami Naru Kimi to,1
Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,1
WTF: Work Time Fun,1
Unison: Rebels of Rhythm & Dance,1
Spy Hunter: Nowhere To Run,1
Ikki Tousen: Eloquent Fist,1
Disney's Magical Quest 3 Starring Mickey and Donald,1
Mortimer Beckett and the Secrets of Spooky Manor,1
Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,1
Mazes of Fate DS,1
K-1 Grand Prix,1
Chili Con Carnage,1
Heroes of Might and Magic V,1
Way of the Samurai 2 Portable,1
Phantom Kingdom Portable,1
Watashi no Relaxuma,1
High Heat Baseball 2002,1
FIFA Soccer 2003 (weekly jp sales),1
Robopon 2: Ring Version,1
Record of Agarest War: Marriage,1
The Kore Gang,1
Blood Will Tell: Tezuka Osamu's Dororo,1
True Love Story 3,1
Twilight Syndrome: Kinjiratera Toshi Densetsu,1
Mechanic Escape,1
Hakuoki: Reimeiroku DS,1
Naruto Shippuden: Dairansen! Kage Bunshin Emaki,1
Rapala for Kinect,1
Starry ? Sky: After Spring,1
Dragon Tales: Dragon Adventures,1
Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,1
Shin Hayarigami 2,1
Corpse Party: Book of Shadows,1
San-X Land: Theme Park de Asobou!,1
WarTech: Senko no Ronde,1
BeatMania IIDX 16: Empress + Premium Best,1
Yowamushi Pedal,1
The King of Fighters Kyo,1
Evil Genius,1
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",1
Star X,1
Castle of Shikigami III,1
Casual Mania!,1
Ro-Kyu-Bu! Secret Photo Op,1
Diabolik Lovers: Vandead Carnival,1
Advance Guardian Heroes,1
Go Go Ackman 3,1
O.M.G. 26 - Our Mini Games,1
Caladrius,1
Duel Love: Koisuru Otome wa Shouri no Megami,1
Kanuchi: Shiroki Tsubasa no Shou,1
Summer Athletics 2009,1
Katekyoo Hitman Reborn! Battle Arena,1
Saint Seiya: The Hades,1
Super Robot Taisen OG Infinite Battle,1
The Monkey King: The Legend Begins,1
Moe Moe 2-ji Taisen (Ryoku) * Deluxe,1
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,1
Playmobil Top Agents,1
Maken Shao: Demon Sword,1
Dance Dance Revolution Disney Mix,1
Rave Master: Special Attack Force!,1
Refrain no Chika Meikyuu to Majo no Ryodan,1
Vantage Master Portable,1
The Invincible Iron Man,1
Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono,1
Challenge Me: Maths Workout,1
Doraemon: Shin Nobita no Daimakyou Peko to 5-nin no Tankenta,1
"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu",1
Card Fight!! Vanguard G: Stride to Victory!!,1
Zombi Daisuki,1
Battle Rage,1
No Rules: Get Phat,1
SPRay,1
Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD,1
Hyakka Yakou,1
Free Running,1
Lilpri DS: Hime-Chen! Apple Pink,1
Metal Gear Solid: Digital Graphic Novel,1
Naruto Shippuuden: Shinobi Retsuden III,1
Star Trek Online,1
Riding Stables: The Whitakers present Milton and Friends,1
Saki Portable,1
Counter Force,1
Hi Hi Puffy AmiYumi: The Genie & the Amp,1
Are You Alice?,1
SD Gundam: Over Galaxian,1
QUIZ PARTY,1
G1 Grand Prix,1
Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,1
BeatMania IIDX 4th Style: New Songs Collection,1
Monster Band,1
Furu Furu Park,1
"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",1
Woody Woodpecker: Escape from Buzz Buzzard Park,1
No Fate! Only the Power of Will,1
Freelancer,1
Thomas and Friends: Steaming around Sodor,1
Yu-Gi-Oh! World Championship 2007,1
BeatMania IIDX 3rd Style,1
Smart Kid's Party Fun Pak,1
Falcon 4.0: Allied Force,1
Guild 01,1
Baku Baku,1
Chousoku Henkei Gyrozetter: Albatross no Tsubasa,1
Empire Earth,1
Stretch Panic,1
Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),1
Hokuto no Ken,1
Active Life: Magical Carnival,1
Fushigi no Dungeon: Fuurai no Shiren 3 Portable,1
Tokimeki Memorial Girl's Side 2nd Kiss,1
Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,1
Bottom of the 9th '97,1
Cartoon Network Racing,1
Durarara!! 3-way Standoff,1
Nike+ Kinect Training,1
Houkago Shounen,1
Classic Dungeon X2,1
Pinball Tycoon,1
Cartoon Network Block Party,1
Blazing Souls: Accelate,1
Koihime Musou,1
StarCraft,1
Worms Reloaded,1
Doraemon Wii: Himitsu Douguou Ketteisen!,1
Suzumiya Haruhi no Heiretsu,1
DemiKids: Light Version,1
Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,1
Neverland Card Battles,1
Beastly Frantic Foto,1
Johnny Bazookatone,1
J-League Winning Eleven 2010: Club Championship,1
Goku Makaimura Kai,1
Nanatsuiro * Drops Pure!!,1
Super Jinsei Game 2,1
Jikkyou Oshaberi Parodius,1
D.Gray-man: Kami no Shitotachi,1
NBA 2K,1
Wicked Monster Blast!,1
Stunt GP,1
Pe-Jongju to Manabu Kankokugo DS: Test-Hen,1
Spitfire Heroes: Tales of the Royal Air Force,1
Escape the Emerald Star,1
SD Gundam: Scad Hammers,1
Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,1
Harukanaru Toki no Naka de: Yumenoukihashi,1
White Album: Tsuzurareru Fuyu no Omoide,1
La Corda d'Oro 4,1
Power Spike Pro Beach Volleyball,1
Shaman King: Chou Senjiryokketsu 3,1
Pirates vs Ninja Dodgeball,1
Stronghold Crusader Extreme,1
Virtua Fighter CG Portrait Series Vol.5: Wolf Hawkfield,1
Metal Max 2 Reloaded,1
Blues Brothers 2000,1
Prison Architect,1
Super Robot Taisen Neo,1
Medal of Honor: European Assault (weekly JP sales),1
Jim Henson's Muppets in Spy Muppets: License to Croak,1
Suzuki Super-Bikes II: Riding Challenge,1
Kinnikuman Muscle Grand Prix Max,1
Naxat Soft Reachmania Vol. 1: CR Galaxy Angel,1
Rave Master,1
Kamiwaza,1
G1 Jockey Wii,1
Marriage Royale: Prism Story,1
Puyo Pop,1
Kingdom: Ikkitousen no Ken,1
Assassin's Creed: Altair's Chronicles,1
"Hanayaka Kana, Ware ga Ichizoku",1
Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,1
Philosoma,1
Mamoru-kun wa Norowarete Shimatta!,1
Dungeon Raiders,1
Apassionata: Die Galanacht der Pferde,1
Lips: Deutsche Partyknaller,1
NHL Blades of Steel '99,1
Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,1
Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku,1
Caligula,1
Bakusou Kyoudai Let's & Go!! Eternal Wings,1
RayCrisis: Series Termination,1
Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,1
All Star Tennis 99,1
Hercules: The Legendary Journeys,1
Dual Heroes,1
Fighter Destiny 2,1
Reel Fishing: The Great Outdoors,1
Harukanaru Toki no Naka de 3,1
Keiba Eight Special,1
The Lost Vikings,1
Chronicles of the Sword,1
The Lost Treasures of Alexandria,1
Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,1
Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,1
"Warhammer 40,000: Dawn of War",1
Turbo Turtle Adventure,1
HatsuKare * Renai Debut Sengen!,1
Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,1
Guilty Gear Dust Strikers,1
Triggerheart Exelica,1
"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",1
Championship Manager 2010,1
Simple DS Series Vol. 41: The Bakudan Shori-Han,1
Dr. Seuss: Green Eggs and Ham,1
Treasure Chase,1
Paragon,1
Dead in the Water,1
My Body Coach,1
Slam Dunk SD Heat Up!!,1
Arx Fatalis,1
Unreal Anthology,1
X3: Terran War Pack,1
PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,1
Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,1
Chameleon Twist 2,1
Ms Saga: A New Dawn,1
Kekkon Zenya,1
Finny the Fish & the Seven Waters,1
Microsoft Train Simulator,1
Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,1
Vitamin Z Revolution,1
NightCaster II: Equinox,1
Clever Kids: Creepy Crawlies,1
Aria: The Origination ~Aoi Wakusei no El Cielo~,1
Wing Island,1
GunPey DS,1
Seisou no Amazones,1
Inkheart,1
Games Explosion!,1
F.E.A.R. Perseus Mandate,1
Hoshigami: Ruining Blue Earth,1
Magic Carpet,1
Shin Megami Tensei NINE,1
Mahjong Taikai IV,1
Next Generation of Chaos,1
Pool Party,1
Billy the Wizard: Rocket Broomstick Racing,1
Rain (2013),1
Raze's Hell,1
Lunatic Dawn Tempest,1
Pet Vet: Down Under,1
Snoopy vs the Red Baron,1
Naruto: Uzumaki Chronicles 2 (JP sales),1
Star Driver: Kagayaki no Takuto - Ginga Bishounen Densetsu,1
To Heart 2 DX Plus,1
Romance of the Three Kingdoms VI: Awakening of the Dragon,1
Ceville,1
Wii de Asobu Chibi-Robo!,1
Forza Motorsport 3: Ultimate Edition,1
Galaxy Racers,1
Bubble Bobble Revolution,1
Thunderbirds,1
Time Crisis: Project Titan,1
Test Drive Le Mans,1
Crazy Chicken: Atlantis Quest,1
B-Boy,1
Kensei: Sacred Fist,1
Okashi na Shima no Peter Pan: Sweet Never Land,1
Urakata Hakuoki,1
Black Mirror 2,1
Cities XL 2011,1
Densetsu no Yuusha no Densetsu: Legendary Saga,1
Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,1
